time,ro0,ro1,ro2,ro3,ro4,ro5,ro6,ro7,
8.42550000e-08,1.21955688e-01,1.28957845e-03,4.70661616e-01,9.08277543e-01,1.10365253e-03,5.70847047e-04,-4.13577135e-03,9.64223089e-01,
8.42650000e-08,3.63645397e-01,-6.18546791e-03,7.41343163e-01,6.38777766e-01,-2.05761426e-04,3.29425743e-04,1.07419476e-01,1.08940309e+00,
8.42750000e-08,6.50249032e-01,-1.75686501e-02,9.60020185e-01,3.89298593e-01,-9.54558314e-03,2.14209784e-04,3.36040688e-01,1.14843783e+00,
8.42850000e-08,9.02300439e-01,4.76914504e-02,1.09246609e+00,2.05848540e-01,3.98405020e-03,1.53734614e-04,6.10999633e-01,1.17254732e+00,
8.42950000e-08,1.06807588e+00,2.51444041e-01,1.15245211e+00,9.57190502e-02,1.25523102e-01,1.26195576e-04,8.61002199e-01,1.18406171e+00,
8.43050000e-08,1.14565393e+00,5.29997922e-01,1.17504539e+00,4.07505265e-02,3.75466570e-01,1.11992561e-04,1.03613200e+00,1.19100231e+00,
8.43150000e-08,1.17313737e+00,8.01637402e-01,1.18424966e+00,1.51282232e-02,6.69512611e-01,1.02577873e-04,1.12778233e+00,1.19505301e+00,
8.43250000e-08,1.18338220e+00,1.00535079e+00,1.18947788e+00,5.10030864e-03,9.22685855e-01,9.82243944e-05,1.16498490e+00,1.19709893e+00,
8.43350000e-08,1.18919621e+00,1.11760194e+00,1.19307209e+00,2.08227270e-03,1.08296719e+00,6.95323358e-05,1.17966010e+00,1.19824108e+00,
8.43450000e-08,1.19331742e+00,1.16268309e+00,1.19547062e+00,1.05345986e-03,1.15334638e+00,-3.56077224e-06,1.18740744e+00,1.19901214e+00,
8.43550000e-08,1.19586243e+00,1.17884765e+00,1.19725910e+00,5.31032454e-04,1.17653108e+00,5.04361635e-05,1.19251070e+00,1.19946916e+00,
8.43650000e-08,1.19747366e+00,1.18660245e+00,1.19852831e+00,3.27298801e-04,1.18504234e+00,8.56559326e-04,1.19554212e+00,1.19970534e+00,
8.43750000e-08,1.19862681e+00,1.19183962e+00,1.19924591e+00,2.40978218e-04,1.19011192e+00,1.28111674e-03,1.19729219e+00,1.19984357e+00,
8.43850000e-08,1.19930811e+00,1.19517826e+00,1.19961484e+00,1.85241736e-04,1.19385712e+00,-6.14388901e-03,1.19848853e+00,1.19992059e+00,
8.43950000e-08,1.19964373e+00,1.19708308e+00,1.19981268e+00,1.54669731e-04,1.19622062e+00,-2.06029790e-02,1.19923101e+00,1.19995948e+00,
8.44050000e-08,1.19982258e+00,1.19834663e+00,1.19991034e+00,1.37579209e-04,1.19768744e+00,2.73743424e-02,1.19960513e+00,1.19997603e+00,
8.44150000e-08,1.19991632e+00,1.19915283e+00,1.19995625e+00,1.24244357e-04,1.19872622e+00,2.05944329e-01,1.19979706e+00,1.19998440e+00,
8.44250000e-08,1.19995986e+00,1.19956929e+00,1.19997480e+00,1.17889110e-04,1.19934989e+00,4.66938280e-01,1.19989934e+00,1.20002098e+00,
8.44350000e-08,1.19998007e+00,1.19977632e+00,1.19998254e+00,1.06887299e-04,1.19966045e+00,7.33315984e-01,1.19994984e+00,1.20008653e+00,
8.44450000e-08,1.19998480e+00,1.19989099e+00,1.20000373e+00,3.81563415e-05,1.19982717e+00,9.49047959e-01,1.19997457e+00,1.19978375e+00,
8.44550000e-08,1.19999017e+00,1.19994706e+00,1.20008534e+00,-3.77652433e-06,1.19991526e+00,1.08268459e+00,1.19998052e+00,1.19896846e+00,
8.44650000e-08,1.20003112e+00,1.19997377e+00,1.20004999e+00,5.29784635e-04,1.19995836e+00,1.14607080e+00,1.19998915e+00,1.20050155e+00,
8.44750000e-08,1.20009257e+00,1.19998538e+00,1.19918781e+00,1.52818804e-03,1.19997928e+00,1.17139082e+00,1.20004368e+00,1.21148084e+00,
8.44850000e-08,1.19978796e+00,1.19998607e+00,1.19830310e+00,-3.04705935e-03,1.19998462e+00,1.18274031e+00,1.20010575e+00,1.20375859e+00,
8.44950000e-08,1.19898528e+00,1.19999813e+00,1.20484480e+00,-1.55276480e-02,1.19999202e+00,1.18955475e+00,1.19970468e+00,1.10019647e+00,
8.45050000e-08,1.20000608e+00,1.20008165e+00,1.22178253e+00,2.35214570e-02,1.20004311e+00,1.19386601e+00,1.19884389e+00,8.76130704e-01,
8.45150000e-08,1.20986116e+00,1.20006192e+00,1.17863783e+00,1.90234654e-01,1.20009362e+00,1.19626889e+00,1.20069277e+00,6.03392398e-01,
8.45250000e-08,1.21293729e+00,1.19926144e+00,1.00913554e+00,4.61510362e-01,1.19957598e+00,1.19777331e+00,1.21248586e+00,3.56273163e-01,
8.45350000e-08,1.13379880e+00,1.19846010e+00,7.56001503e-01,7.53833079e-01,1.19868761e+00,1.19880066e+00,1.20935472e+00,1.80824993e-01,
8.45450000e-08,9.27746889e-01,1.20515467e+00,4.89004004e-01,9.86041073e-01,1.20263518e+00,1.19938916e+00,1.11432528e+00,8.33213681e-02,
8.45550000e-08,6.62138544e-01,1.22097466e+00,2.67828095e-01,1.11639604e+00,1.21637410e+00,1.19968146e+00,8.93739416e-01,3.92320923e-02,
8.45650000e-08,4.10128480e-01,1.17412684e+00,1.24606413e-01,1.16609097e+00,1.18763031e+00,1.19983915e+00,6.20886243e-01,1.82200793e-02,
8.45750000e-08,2.19222913e-01,1.00152049e+00,5.22896480e-02,1.18147796e+00,1.04871117e+00,1.19991997e+00,3.69406595e-01,7.43097111e-03,
8.45850000e-08,1.04513582e-01,7.51468892e-01,2.15239637e-02,1.18772882e+00,8.12184140e-01,1.19995979e+00,1.87294937e-01,3.10200514e-03,
8.45950000e-08,4.86040091e-02,4.91881707e-01,7.97450534e-03,1.19181110e+00,5.44829398e-01,1.19997867e+00,8.56118775e-02,1.53450400e-03,
8.46050000e-08,2.24698467e-02,2.78027071e-01,2.99810763e-03,1.19479545e+00,3.14771892e-01,1.19998175e+00,4.10336955e-02,7.54229840e-04,
8.46150000e-08,9.14123818e-03,1.38495705e-01,1.45477750e-03,1.19666328e+00,1.58236660e-01,1.19999394e+00,2.14831702e-02,3.82252820e-04,
8.46250000e-08,3.67511925e-03,6.42590918e-02,7.49566653e-04,1.19790465e+00,7.17892577e-02,1.20007483e+00,1.01609681e-02,2.53751466e-04,
8.46350000e-08,1.77932272e-03,2.94464527e-02,3.75634628e-04,1.19882779e+00,3.13098406e-02,1.20010130e+00,4.43742590e-03,1.90951872e-04,
8.46450000e-08,8.90676153e-04,1.18867182e-02,2.46171772e-04,1.19938519e+00,1.20372705e-02,1.19938052e+00,2.17280288e-03,1.50357361e-04,
8.46550000e-08,4.33528523e-04,4.42971396e-03,1.86023661e-04,1.19967233e+00,4.31644659e-03,1.19844854e+00,1.15225736e-03,1.28130202e-04,
8.46650000e-08,2.69834354e-04,1.97058130e-03,1.45839444e-04,1.19983166e+00,1.89103496e-03,1.20351779e+00,5.80919654e-04,1.14355194e-04,
8.46750000e-08,1.98259042e-04,1.01111795e-03,1.24568235e-04,1.19991521e+00,9.60003503e-04,1.21882767e+00,3.29154512e-04,1.04523830e-04,
8.46850000e-08,1.53445201e-04,5.07086147e-04,1.12734314e-04,1.19995743e+00,4.74741231e-04,1.18756860e+00,2.08495370e-04,9.90775064e-05,
8.46950000e-08,1.29331265e-04,3.12482607e-04,1.05584979e-04,1.19997661e+00,2.94682579e-04,1.04179073e+00,1.44891513e-04,6.90186680e-05,
8.47050000e-08,1.15796998e-04,2.27806577e-04,1.02207380e-04,1.19998321e+00,2.23169140e-04,8.02946681e-01,1.16446102e-04,5.68691629e-06,
8.47150000e-08,1.05710761e-04,1.72859571e-04,5.52526090e-05,1.20001673e+00,1.74568345e-04,5.37692309e-01,1.03257451e-04,2.25687162e-04,
8.47250000e-08,1.02980375e-04,1.42087950e-04,-1.01668727e-05,1.20010467e+00,1.45535533e-04,3.08751534e-01,9.76705739e-05,1.10105286e-03,
8.47350000e-08,8.97315629e-05,1.25714733e-04,1.81486874e-04,1.19974949e+00,1.29793884e-04,1.53882104e-01,9.10408247e-05,-7.78447782e-04,
8.47450000e-08,1.00628478e-05,1.14763584e-04,1.02811701e-03,1.19882373e+00,1.19641812e-04,7.13158086e-02,3.26973380e-05,-1.04177271e-02,
8.47550000e-08,-1.10248650e-05,1.11156609e-04,6.31340830e-04,1.20192059e+00,1.16159768e-04,3.49359470e-02,-1.55772720e-05,-3.09816827e-03,
8.47650000e-08,6.10952129e-04,8.20567476e-05,-7.37692105e-03,1.21535264e+00,8.03614054e-05,1.66992496e-02,3.12023258e-04,9.83263798e-02,
8.47750000e-08,1.57324053e-03,5.81499291e-06,-2.05236111e-02,1.19351483e+00,1.25613549e-05,7.03384605e-03,1.21226864e-03,3.21194661e-01,
8.47850000e-08,-3.57522205e-03,5.42142876e-05,3.00059007e-02,1.06562770e+00,2.02661932e-04,3.05860641e-03,-9.37191767e-04,5.93762686e-01,
8.47950000e-08,-1.66331455e-02,8.77290326e-04,2.12563943e-01,8.33356984e-01,1.12782346e-03,1.57754974e-03,-1.08133458e-02,8.41712031e-01,
8.48050000e-08,2.10726526e-02,1.28942150e-03,4.77528200e-01,5.65062597e-01,-3.88687136e-04,8.04792419e-04,-1.79023186e-02,1.01883541e+00,
8.48150000e-08,1.82778355e-01,-6.18590820e-03,7.47657613e-01,3.30893753e-01,-9.92497312e-03,4.25916085e-04,5.20290975e-02,1.11688311e+00,
8.48250000e-08,4.44186494e-01,-1.75680183e-02,9.64398018e-01,1.68636761e-01,5.86224252e-03,2.64271429e-04,2.54817120e-01,1.15969886e+00,
8.48350000e-08,7.26730240e-01,4.76960443e-02,1.09470361e+00,7.62116429e-02,1.31352045e-01,1.79219711e-04,5.26866105e-01,1.17753339e+00,
8.48450000e-08,9.58080489e-01,2.51453214e-01,1.15333381e+00,3.14950157e-02,3.83053092e-01,1.37442147e-04,7.90689566e-01,1.18696721e+00,
8.48550000e-08,1.09727597e+00,5.30008809e-01,1.17537500e+00,1.12089897e-02,6.76800599e-01,1.18376637e-04,9.91959190e-01,1.19277426e+00,
8.48650000e-08,1.15650286e+00,8.01647019e-01,1.18440642e+00,3.86154398e-03,9.28017859e-01,1.06477236e-04,1.10736598e+00,1.19597313e+00,
8.48750000e-08,1.17686544e+00,1.00535698e+00,1.18958298e+00,1.71031882e-03,1.08573344e+00,1.01770040e-04,1.15718701e+00,1.19757404e+00,
8.48850000e-08,1.18521904e+00,1.11760612e+00,1.19314366e+00,8.69987038e-04,1.15432915e+00,9.24689809e-05,1.17630301e+00,1.19855606e+00,
8.48950000e-08,1.19050490e+00,1.16268858e+00,1.19551978e+00,4.49935199e-04,1.17684981e+00,2.08610772e-05,1.18536125e+00,1.19921139e+00,
8.49050000e-08,1.19417103e+00,1.17885147e+00,1.19729649e+00,2.98320188e-04,1.18519698e+00,-1.86577221e-05,1.19115970e+00,1.19957102e+00,
8.49150000e-08,1.19636621e+00,1.18660348e+00,1.19855193e+00,2.22662669e-04,1.19022560e+00,4.57305388e-04,1.19478637e+00,1.19976298e+00,
8.49250000e-08,1.19784157e+00,1.19184051e+00,1.19925811e+00,1.74527232e-04,1.19393545e+00,1.43413849e-03,1.19682092e+00,1.19987708e+00,
8.49350000e-08,1.19886372e+00,1.19517866e+00,1.19962124e+00,1.49262153e-04,1.19626631e+00,-2.46708112e-03,1.19816404e+00,1.19993784e+00,
8.49450000e-08,1.19942729e+00,1.19708336e+00,1.19981605e+00,1.33522575e-04,1.19771949e+00,-1.47686198e-02,1.19904658e+00,1.19996775e+00,
8.49550000e-08,1.19970490e+00,1.19834684e+00,1.19991194e+00,1.21215439e-04,1.19874786e+00,-2.53059042e-04,1.19951610e+00,1.19997763e+00,
8.49650000e-08,1.19985632e+00,1.19915295e+00,1.19995698e+00,1.17165098e-04,1.19936119e+00,1.16243351e-01,1.19974912e+00,1.19998925e+00,
8.49750000e-08,1.19993216e+00,1.19956935e+00,1.19997491e+00,9.71576032e-05,1.19966619e+00,3.46428652e-01,1.19987495e+00,1.20005688e+00,
8.49850000e-08,1.19996740e+00,1.19977635e+00,1.19998287e+00,2.16403214e-05,1.19983037e+00,6.18639309e-01,1.19993774e+00,1.20009219e+00,
8.49950000e-08,1.19998342e+00,1.19989100e+00,1.20000609e+00,1.24603560e-05,1.19991683e+00,8.63197064e-01,1.19996876e+00,1.19943458e+00,
8.50050000e-08,1.19998475e+00,1.19994706e+00,1.20008706e+00,7.47192146e-04,1.19995915e+00,1.03376385e+00,1.19997988e+00,1.19855905e+00,
8.50150000e-08,1.19999214e+00,1.19997378e+00,1.20003126e+00,1.58640766e-03,1.19997965e+00,1.12474647e+00,1.19998671e+00,1.20404758e+00,
8.50250000e-08,1.20005268e+00,1.19998538e+00,1.19916261e+00,-4.88737374e-03,1.19998466e+00,1.16298520e+00,1.20001778e+00,1.21952060e+00,
8.50350000e-08,1.20010303e+00,1.19998608e+00,1.19833589e+00,-1.74763985e-02,1.19999221e+00,1.17859985e+00,1.20008997e+00,1.17694430e+00,
8.50450000e-08,1.19956983e+00,1.19999812e+00,1.20514549e+00,4.34307253e-02,1.20004524e+00,1.18690115e+00,1.19996826e+00,1.00791171e+00,
8.50550000e-08,1.19870671e+00,1.20008166e+00,1.22211800e+00,2.45362019e-01,1.20009387e+00,1.19225150e+00,1.19913422e+00,7.53764374e-01,
8.50650000e-08,1.20204037e+00,1.20006192e+00,1.17672849e+00,5.31529250e-01,1.19955676e+00,1.19538467e+00,1.19876922e+00,4.86620664e-01,
8.50750000e-08,1.21484126e+00,1.19926141e+00,1.00341622e+00,8.16560256e-01,1.19866496e+00,1.19717743e+00,1.20744561e+00,2.67767565e-01,
8.50850000e-08,1.19646396e+00,1.19846026e+00,7.48439581e-01,1.02612873e+00,1.20282607e+00,1.19840330e+00,1.22252551e+00,1.28949948e-01,
8.50950000e-08,1.07850033e+00,1.20515505e+00,4.81893732e-01,1.13356155e+00,1.21680609e+00,1.19917722e+00,1.16395108e+00,5.90680799e-02,
8.51050000e-08,8.53355120e-01,1.22097464e+00,2.62667748e-01,1.17143294e+00,1.18628912e+00,1.19957521e+00,9.69293105e-01,2.82901939e-02,
8.51150000e-08,5.86729885e-01,1.17412374e+00,1.21675541e-01,1.18333389e+00,1.04388069e+00,1.19978047e+00,7.03316691e-01,1.24001230e-02,
8.51250000e-08,3.48435384e-01,1.00151228e+00,5.10127245e-02,1.18878009e+00,8.05643408e-01,1.19989111e+00,4.39623597e-01,4.94350783e-03,
8.51350000e-08,1.79538038e-01,7.51459800e-01,2.09643260e-02,1.19260763e+00,5.38622570e-01,1.19994527e+00,2.33350601e-01,2.23145229e-03,
8.51450000e-08,8.38910896e-02,4.91878585e-01,7.74623854e-03,1.19532061e+00,3.10074809e-01,1.19997211e+00,1.08898853e-01,1.12968615e-03,
8.51550000e-08,3.93589522e-02,2.78028831e-01,2.92829172e-03,1.19698270e+00,1.55400150e-01,1.19998029e+00,5.04963940e-02,5.43117070e-04,
8.51650000e-08,1.76251644e-02,1.38497195e-01,1.42942557e-03,1.19814724e+00,7.04057052e-02,1.19998762e+00,2.62302871e-02,3.08343752e-04,
8.51750000e-08,6.96252961e-03,6.42596491e-02,7.34518349e-04,1.19898866e+00,3.06557113e-02,1.20004320e+00,1.29285497e-02,2.22214296e-04,
8.51850000e-08,2.92809479e-03,2.94465485e-02,3.69421195e-04,1.19946860e+00,1.17444344e-02,1.20010562e+00,5.67555957e-03,1.70187187e-04,
8.51950000e-08,1.47389153e-03,1.18867130e-02,2.43921648e-04,1.19971748e+00,4.21896650e-03,1.19966905e+00,2.64615293e-03,1.38425681e-04,
8.52050000e-08,7.19859347e-04,4.42970815e-03,1.84486388e-04,1.19985642e+00,1.85966397e-03,1.19881728e+00,1.40496570e-03,1.21245839e-04,
8.52150000e-08,3.67366888e-04,1.97057833e-03,1.44892808e-04,1.19992767e+00,9.43909853e-04,1.20068856e+00,7.12692544e-04,1.09108736e-04,
8.52250000e-08,2.45419273e-04,1.01111423e-03,1.24072423e-04,1.19996348e+00,4.67519392e-04,1.21174657e+00,3.84566220e-04,1.03099589e-04,
8.52350000e-08,1.83269378e-04,5.07084458e-04,1.12390927e-04,1.19997752e+00,2.92390482e-04,1.20907191e+00,2.37946601e-04,9.29211631e-05,
8.52450000e-08,1.44747598e-04,3.12482502e-04,1.05538455e-04,1.19998678e+00,2.21791503e-04,1.11800974e+00,1.59670662e-04,2.85676642e-05,
8.52550000e-08,1.24915871e-04,2.27806629e-04,1.01752772e-04,1.20005080e+00,1.73634009e-04,9.04581863e-01,1.22673096e-04,8.43797622e-06,
8.52650000e-08,1.12840399e-04,1.72859634e-04,5.18230814e-05,1.20010603e+00,1.45062025e-04,6.37660869e-01,1.06453183e-04,6.57530577e-04,
8.52750000e-08,1.04962190e-04,1.42088193e-04,-1.15037379e-05,1.19946520e+00,1.29493191e-04,3.88211728e-01,9.73849050e-05,1.45344336e-03,
8.52850000e-08,1.00061641e-04,1.25715093e-04,2.09808371e-04,1.19855207e+00,1.19499532e-04,2.02989284e-01,9.46714462e-05,-4.41385395e-03,
8.52950000e-08,6.62778664e-05,1.14763744e-04,1.06895246e-03,1.20494337e+00,1.15898246e-04,9.54305105e-02,7.05246628e-05,-1.74971699e-02,
8.53050000e-08,1.68866380e-06,1.11156814e-04,3.81026231e-04,1.22074999e+00,7.85472452e-05,4.53950447e-02,-6.89911514e-06,2.89353216e-02,
8.53150000e-08,9.20696610e-05,8.20577429e-05,-7.88280717e-03,1.17441434e+00,1.18839958e-05,2.24596552e-02,2.46632867e-05,2.02332117e-01,
8.53250000e-08,8.87915943e-04,5.81529970e-06,-2.01386683e-02,1.00136907e+00,2.21180691e-04,9.88856058e-03,7.97674431e-04,4.59936339e-01,
8.53350000e-08,1.13690405e-03,5.42091932e-05,3.38215635e-02,7.46484846e-01,1.15150735e-03,4.12408431e-03,1.49635970e-03,7.25723909e-01,
8.53450000e-08,-6.31014095e-03,8.77280899e-04,2.20869481e-01,4.83279318e-01,-5.67290377e-04,2.00831171e-03,-5.28358411e-03,9.41833015e-01,
8.53550000e-08,-1.74650498e-02,1.28946053e-03,4.87800219e-01,2.70188623e-01,-1.02967083e-02,1.04894242e-03,-2.07405713e-02,1.07738795e+00,
8.53650000e-08,4.78400487e-02,-6.18579914e-03,7.57040542e-01,1.31981329e-01,7.70975122e-03,5.31857843e-04,1.11760743e-02,1.14336391e+00,
8.53750000e-08,2.51994580e-01,-1.75681749e-02,9.70841958e-01,5.80608723e-02,1.37056488e-01,3.12753363e-04,1.64206439e-01,1.17042938e+00,
8.53850000e-08,5.32037943e-01,4.76949071e-02,1.09796542e+00,2.29595339e-02,3.90430159e-01,2.05216301e-04,4.14685888e-01,1.18290119e+00,
8.53950000e-08,8.06099537e-01,2.51450943e-01,1.15461203e+00,7.85840390e-03,6.83837072e-01,1.49443729e-04,6.87506604e-01,1.19028316e+00,
8.54050000e-08,1.01105476e+00,5.30006115e-01,1.17585478e+00,2.87435258e-03,9.33124559e-01,1.24271415e-04,9.19936147e-01,1.19466665e+00,
8.54150000e-08,1.12214855e+00,8.01644535e-01,1.18463746e+00,1.37909013e-03,1.08835500e+00,1.10756916e-04,1.07007013e+00,1.19690775e+00,
8.54250000e-08,1.16518943e+00,1.00535535e+00,1.18973872e+00,6.95414365e-04,1.15525305e+00,1.02592430e-04,1.14228811e+00,1.19811947e+00,
8.54350000e-08,1.18003512e+00,1.11760402e+00,1.19324887e+00,3.83978346e-04,1.17714782e+00,9.68681091e-05,1.17047583e+00,1.19893149e+00,
8.54450000e-08,1.18699691e+00,1.16268383e+00,1.19559293e+00,2.70891599e-04,1.18534115e+00,5.52738496e-05,1.18225369e+00,1.19942665e+00,
8.54550000e-08,1.19178322e+00,1.17884795e+00,1.19735265e+00,2.04388200e-04,1.19033419e+00,-5.95252849e-06,1.18909007e+00,1.19968219e+00,
8.54650000e-08,1.19496089e+00,1.18660262e+00,1.19858634e+00,1.64668616e-04,1.19400926e+00,1.46914057e-04,1.19356614e+00,1.19982967e+00,
8.54750000e-08,1.19685737e+00,1.19183974e+00,1.19927566e+00,1.44008530e-04,1.19630947e+00,1.00511093e-03,1.19612195e+00,1.19991331e+00,
8.54850000e-08,1.19819769e+00,1.19517833e+00,1.19963068e+00,1.29226106e-04,1.19774999e+00,4.52975586e-04,1.19768143e+00,1.19995596e+00,
8.54950000e-08,1.19907468e+00,1.19708312e+00,1.19982091e+00,1.18912854e-04,1.19876828e+00,-8.07075226e-03,1.19874849e+00,1.19997534e+00,
8.55050000e-08,1.19952967e+00,1.19834666e+00,1.19991422e+00,1.14351719e-04,1.19937177e+00,-1.89512892e-02,1.19936865e+00,1.19998249e+00,
8.55150000e-08,1.19975979e+00,1.19915285e+00,1.19995801e+00,7.33402321e-05,1.19967157e+00,4.31876985e-02,1.19967302e+00,1.20000743e+00,
8.55250000e-08,1.19988528e+00,1.19956930e+00,1.19997502e+00,1.17168547e-05,1.19983337e+00,2.38815767e-01,1.19983423e+00,1.20008098e+00,
8.55350000e-08,1.19994545e+00,1.19977633e+00,1.19998333e+00,1.67265265e-04,1.19991830e+00,5.06695401e-01,1.19991770e+00,1.19993027e+00,
8.55450000e-08,1.19997358e+00,1.19989099e+00,1.20001000e+00,1.04382442e-03,1.19995989e+00,7.69322300e-01,1.19995906e+00,1.19912695e+00,
8.55550000e-08,1.19998500e+00,1.19994706e+00,1.20008979e+00,2.92131455e-04,1.19998000e+00,9.73838844e-01,1.19997865e+00,1.19930740e+00,
8.55650000e-08,1.19998647e+00,1.19997377e+00,1.19999665e+00,-8.31513042e-03,1.19998470e+00,1.09566850e+00,1.19998178e+00,1.20844254e+00,
8.55750000e-08,1.19999912e+00,1.19998538e+00,1.19912196e+00,-9.34339801e-03,1.19999239e+00,1.15140222e+00,1.19999191e+00,1.21471434e+00,
8.55850000e-08,1.20007458e+00,1.19998607e+00,1.19841816e+00,8.57856768e-02,1.20004735e+00,1.17355779e+00,1.20006364e+00,1.13616457e+00,
8.55950000e-08,1.20008114e+00,1.19999813e+00,1.20565173e+00,3.22692688e-01,1.20009399e+00,1.18391633e+00,1.20011470e+00,9.25170995e-01,
8.56050000e-08,1.19933119e+00,1.20008166e+00,1.22248149e+00,6.19860001e-01,1.19953778e+00,1.19032119e+00,1.19950294e+00,6.53776892e-01,
8.56150000e-08,1.19849922e+00,1.20006194e+00,1.17346219e+00,8.89703992e-01,1.19864340e+00,1.19430942e+00,1.19857394e+00,3.97518310e-01,
8.56250000e-08,1.20452251e+00,1.19926143e+00,9.94330630e-01,1.06852029e+00,1.20301608e+00,1.19652170e+00,1.20276769e+00,2.06859485e-01,
8.56350000e-08,1.22012143e+00,1.19846025e+00,7.36572746e-01,1.14984281e+00,1.21722369e+00,1.19794823e+00,1.21753049e+00,9.63516611e-02,
8.56450000e-08,1.17966277e+00,1.20515504e+00,4.70806603e-01,1.17636876e+00,1.18497764e+00,1.19890986e+00,1.19462705e+00,4.48538455e-02,
8.56550000e-08,1.01780959e+00,1.22097459e+00,2.54696250e-01,1.18527857e+00,1.03918976e+00,1.19944396e+00,1.06143131e+00,2.12177540e-02,
8.56650000e-08,7.71501857e-01,1.17412396e+00,1.17216503e-01,1.19002323e+00,7.99284522e-01,1.19970999e+00,8.23156570e-01,8.84612852e-03,
8.56750000e-08,5.08461763e-01,1.00151551e+00,4.91034294e-02,1.19353703e+00,5.32598350e-01,1.19985457e+00,5.51684324e-01,3.60480742e-03,
8.56850000e-08,2.88445022e-01,7.51468970e-01,2.01165468e-02,1.19590681e+00,3.05539249e-01,1.19992742e+00,3.14911538e-01,1.73742372e-03,
8.56950000e-08,1.43370352e-01,4.91890612e-01,7.39935404e-03,1.19736063e+00,1.52673159e-01,1.19996354e+00,1.54250075e-01,8.65027887e-04,
8.57050000e-08,6.63321395e-02,2.78038483e-01,2.82137983e-03,1.19843358e+00,6.90817133e-02,1.19997973e+00,7.00639678e-02,4.25389460e-04,
8.57150000e-08,3.12414683e-02,1.38502890e-01,1.39062011e-03,1.19916508e+00,3.00283016e-02,1.19998304e+00,3.47048868e-02,2.69102142e-04,
8.57250000e-08,1.34291123e-02,6.42622981e-02,7.11766887e-04,1.19955823e+00,1.14649389e-02,1.20000057e+00,1.79385105e-02,2.00451632e-04,
8.57350000e-08,5.24905912e-03,2.94477942e-02,3.60402229e-04,1.19976736e+00,4.12653235e-03,1.20008329e+00,8.19682997e-03,1.56093057e-04,
8.57450000e-08,2.34529244e-03,1.18872917e-02,2.40760593e-04,1.19988267e+00,1.82974296e-03,1.20006365e+00,3.62475567e-03,1.31055747e-04,
8.57550000e-08,1.19792693e-03,4.42991127e-03,1.82350074e-04,1.19994092e+00,9.28438952e-04,1.19927865e+00,1.84802165e-03,1.16367666e-04,
8.57650000e-08,5.73748624e-04,1.97064499e-03,1.43641127e-04,1.19996990e+00,4.60671737e-04,1.19842593e+00,9.66056715e-04,1.05400689e-04,
8.57750000e-08,3.16697977e-04,1.01114775e-03,1.23473941e-04,1.19997892e+00,2.90208249e-04,1.20467238e+00,4.93055733e-04,1.01053112e-04,
8.57850000e-08,2.23463291e-04,5.07099743e-04,1.11997647e-04,1.19999169e+00,2.20458229e-04,1.22097319e+00,2.90487456e-04,8.31016646e-05,
8.57950000e-08,1.69216798e-04,3.12488039e-04,1.05633967e-04,1.20008042e+00,1.72735354e-04,1.18009784e+00,1.87584675e-04,9.00863736e-06,
8.58050000e-08,1.37125069e-04,2.27810020e-04,1.01081993e-04,1.20005545e+00,1.44609197e-04,1.01605629e+00,1.35055055e-04,8.57530837e-05,
8.58150000e-08,1.20652141e-04,1.72861787e-04,4.64130576e-05,1.19923502e+00,1.29205175e-04,7.68474744e-01,1.12228852e-04,9.16632812e-04,
8.58250000e-08,1.09549695e-04,1.42089333e-04,-1.36655257e-05,1.19884630e+00,1.19374574e-04,5.04884695e-01,1.00668972e-04,6.33201270e-04,
8.58350000e-08,1.04292692e-04,1.25715837e-04,2.56611102e-04,1.20771454e+00,1.15628777e-04,2.84071494e-01,9.74679786e-05,-7.32952220e-03,
8.58450000e-08,9.68376086e-05,1.14764195e-04,1.13712569e-03,1.21810427e+00,7.66772948e-05,1.39528161e-01,8.73703314e-05,-1.39715594e-02,
8.58550000e-08,3.92708289e-05,1.11157394e-04,-5.87025362e-05,1.15017518e+00,1.11818254e-05,6.47067583e-02,1.02321754e-05,5.93381197e-02,
8.58650000e-08,-7.08368690e-06,8.20610635e-05,-8.76805030e-03,9.51031298e-01,2.40704249e-04,3.19580348e-02,-2.16896778e-05,2.64737592e-01,
8.58750000e-08,3.13580267e-04,5.81645585e-06,-1.90407361e-02,6.84745239e-01,1.17635220e-03,1.50361608e-02,5.24290531e-04,5.35009345e-01,
8.58850000e-08,1.19822884e-03,5.41906055e-05,4.09799318e-02,4.28001963e-01,-7.53178891e-04,6.27299992e-03,1.49715948e-03,7.92707594e-01,
8.58950000e-08,-8.86358004e-04,8.77245962e-04,2.34973636e-01,2.31626802e-01,-1.06849604e-02,2.78567223e-03,-2.85259997e-03,9.87524704e-01,
8.59050000e-08,-1.06008154e-02,1.28960306e-03,5.04753560e-01,1.09886081e-01,9.64531040e-03,1.45285589e-03,-1.55110529e-02,1.10145253e+00,
8.59150000e-08,-4.29114333e-03,-6.18539908e-03,7.72348861e-01,4.74847224e-02,1.43008967e-01,7.36140919e-04,-5.71496321e-03,1.15342341e+00,
8.59250000e-08,9.92595701e-02,-1.75687493e-02,9.81198157e-01,1.81154002e-02,3.98091379e-01,3.97668356e-04,1.01258476e-01,1.17469164e+00,
8.59350000e-08,3.32913465e-01,4.76907314e-02,1.10312801e+00,6.10957971e-03,6.91098457e-01,2.50213208e-04,3.27363257e-01,1.18528046e+00,
